userid,mtime,rating_star,comment,sentiment
21946480,25/06/2021 20:20,5,Son màu đẹp chì lên màu đậm tốt sẽ mua thêm lần sauu,Tích
149755098,25/04/2021 13:45,5,"Son chất bình thường, lên bóng nhưng mà dính dính kiểu ý. Nch là k thì chất lượng như vậy thôi",Tích
113323207,06/07/2021 08:58,5,"Màu son đẹp, bóng, nhưng hơi dính.",Tích
300437689,04/07/2021 19:44,5,Giao hàng nhang ok bao bìa đẹp chất son hơi dính k giống ảnh lắm nhưng giá rẻ nên cũng tạm chấp nhận,Tích
36101101,27/04/2021 18:49,5,"Son giá rẻ lên cx k kì vọng gì nhiều, lên màu rất xấu, không giống ảnh",Tích
77551817,01/07/2021 12:27,5,Drhiokkvssruikhgdsayokbgdsaeykvsaaykcgvxadhkk,Tích
239501938,24/05/2021 18:41,5,"Không kì vọng nhiều vì giá son quá rẻ, dùng tạm được nếu đánh ở phía trên lớp son màu.",Tích
22251693,14/05/2021 08:51,5,"Vì sản phẩm rẻ nên cũng tạm được, chưa dùng chưa biết ntn, nếu ok thì sẽ ủng hộ lại",Tích
410955078,06/07/2021 15:54,5,Hhhvvhhghhbb,Tích
134548773,22/05/2021 09:08,5,Son dính. Có mùa bạc hà. Màu son lên môi không đẹp. Nhưng với giá này thì okela,Tích
106610338,06/07/2021 13:28,5,"Gói hàng kĩ, đủ sản phẩm k bị thiếu món nào tuyệt dờii",Tích
299513638,12/05/2021 15:59,5,son dính a hicc với màu sắc hok dc như trên ảnh nhưng mà giá này thì lâu lâu thử cũng okee,Tích
2187317,24/06/2021 02:29,5,đepp. hinh anh mang tinh chat lay xu,Tích
326406453,30/06/2021 01:41,5,Son lên màu rất đẹp ạ. Cây son bóng mùi thơm hơn cây son còn lại mình đặt.,Tích
93247374,25/06/2021 16:56,5,dhchhddchkdbxhhdkchdkadivhxkabakakahabasdbcdbshebevqoxbhhbxcidhhs,Tích
236187338,02/07/2021 18:28,5,Son đẹp lắm nma nhanh trôi ncl giá cả ổn hì mng nên mua hoặc không,Tích
225115017,01/06/2021 15:04,5,"ảnh với vid không phản ánh được độ xinh của ẻm đâu, màu nhẹ, mùi siêu siêu thơm kiểu mùi kẹo đào ấy, óng ánh nhũ vàng đánh đè lên son có màu thì mê lắm",Tích
172007938,14/06/2021 10:39,5,Mình k thích lắm chất son bóng khá đặc hộp rat depp,Tích
156067977,29/06/2021 11:31,5,"màu mình đoán là màu đỏ dâu, không kén da và răng đâu, son xinh lắm, mùi bạc hà the the như kẹo cao su ý nhưng chất son hơi dính dính, cá nhân mình k thích kiểu dính đấy lắm D còn lại thì mọi thứ đều ôk. ship hơi lâu tầm gần tuần vì ở nước ngoài nên mình thấy thế cũng nhanh phết",Tích
327235172,07/05/2021 12:23,5,Thơm mùi bạc hà. Màu đẹp. OKkk,Tích
45074611,07/07/2021 19:05,5,Vxiydbxoudxvoydvxdyoxvdoyoydv xa xdaxkbdkvqkdhxbdkhxbhkdxbkdh,Tích
79391287,17/06/2021 15:33,5,Hàng đẹp rất vừa lòng. Hàng đẹp rất vừa Hàng đẹp rất vừa lòng.,Tích
80502218,24/04/2021 11:17,5,Son xinh xỉu luôn mùi socola thơm dã man biết đến e nó nhờ chăm xem story của c thang mê cả c ý lẫn son,Tích
148778476,12/06/2021 21:36,3,"Trc mua bút kẻ mắt khá thích nên giờ dùng thử son, nchung là t dùng thử cho biết. Tuỳ vào sắc môi nhưng với môi của t thì lên màu k chuẩn lắm. Cảm giác hơi nặng môi, được cái mùi thơm bạc hà nhẹ. Kbiet sao nhưng đánh lên hơi tê tê môi ấy. Hàng quốc tế nhưng giao khá nhanh",Trng
48381162,24/05/2021 09:56,5,"phấn phủ rất oke, mask đắp cũng tốt, viên nhỏ nhưng đắp được rất nhiều lần. Màu son bóng hơi nhạt so với trên ảnh.",Tích
231342461,04/06/2021 14:55,5,"Son màu đẹp mùi thơm lắm, son dính lắmm",Tích
331503026,17/05/2021 12:44,5,"Son siu xinh luôn ạ,đánh lên nhìn ưng lắm,nếu như mk ngửi k nhầm thì son cs mùi bạc hà",Tích
26545908,10/05/2021 13:21,5,"Siêu xinh nha, vì là son bóng nên giữ cũng ko dc lâu nhưng rất ok nè, nên mua ạ",Tích
331017131,01/05/2021 20:57,5,"Son và chất liệu tốt hơn mình mong đợi, son bóng mùi hơi nồng còn hai cây còn lại chất mà màu lẫn mùi rất ok",Tích
104676806,27/05/2021 13:20,5,Oke thơm đẹp lắm đấy ạ đã vậy còn rẻ nữa nếu chung là tốt.,Tích
402459833,12/05/2021 16:49,5,"son siêu đẹp,siêu thích luôn ý, mua cũng khá rẻ, chỉ có k. nhưng khuyên các bạn nên tải laada về, mua trên ocallure ở lamall đơn hàng đầu được giảm k lận, nên mình mua son này ở trên laada chỉ có k thỏi siêu rẻ luôn",Tích
443248762,23/06/2021 14:18,5,Giao.nhanh. Mùi thơm lắm luôn. Màu cũng đẹp nữa. Rất đáng tiền. Nên mua nha,Tích
212618810,28/05/2021 18:55,5,thề là cứ nghĩ với giá này thì son đểu thui k có hy vọng gì nhưng mà nhận đc son thì bất ngờ lắm nhaa son màu xinh cựcc chất son có hơi dính mùi bạc hà bôi k hề khô môi nha ưng lắmm,Tích
150098826,25/05/2021 11:59,5,"Màu hơi sến, nhưng mix với son khác thì cũng ok. Mùi bạc hà thơm dễ chịu nhưng hương liệu hơi nhiều, da nhạy cảm thì nên cân nhắc, chất son ổn, không khô môi.",Tích
261151789,08/07/2021 16:38,5,Bao bì bên ngoài thì rất đẹp luôn ạ nhưng mà son hơn dính í ạ nhưng với giá này thì cũng ổn rồi,Tích
54430893,07/06/2021 12:42,5,Giao hàng khá nhanh đóng gói cẩn thận khi bôi lên cảm giác rất dính màu lên k đẹp lắm mềm môi nói chung cũng ổn,Tích
189641644,22/05/2021 12:59,5,Nhũ mắt siêu xinh và chất lượng nhưng mọi người đừng mua son nhé như keo vậy á kinh lắm,Tích
57481717,25/05/2021 08:11,5,Chất lượng sản phẩm tuyệt với. Đóng gói sản phẩm cẩn thận. Giao hàng nhanh,Tích
293462420,17/06/2021 11:15,5,"Gói hàng kĩ, giao hàng nhanh, son đánh trên môi có cảm giác dính dinh. Nhưng với giá như vậy là ổn",Tích
296189304,27/04/2021 12:35,5,Son có mùi kẹo và màu son khá đẹp nhưg son đẹp hơn nếu son cùg màu son lì cùg tone.,Tích
425892682,10/05/2021 23:33,5,sông chỗ ấy chỉ lúc đúng ngọ mới có mặt trời. Có vách đá thành chẹt lòng Sông Đà như một cái yết hầu. Đứng bên này bờ nhẹ tay ném hòn đá qua bên kia vách. Có quãng con nai con hổ đã có lần vọt từ bờ này sang bờ kia. Ngồi trong,Tích
106233812,14/05/2021 21:22,5,Hình ảnh không liên quan ạ nhưng son đẹp nhé,Tích
45270093,28/04/2021 17:54,5,Son cũng ổn cơ mà hơi rít ấy màu lên cx hơi nhạt nhưng mà giá như này thì xài ô kê la hình ảnh mang tính chất nhận xu thui,Tích
68672494,27/05/2021 23:03,3,"Không biết phải diễn tả về son như thế nào luôn ạ mẫu mã, đóng gói đẹp",Trng
102193802,29/06/2021 18:11,5,Dhhdxsksidhbxnxskoervcnckkdoeoehsxnxbddndnxdhe,Tích
308599806,27/04/2021 12:59,4,"Son này dùng tốt lắm luôn í, đánh lên môi còn mát mát nữa, nhưng mùi hơi hôi nha",Trng
335932511,22/04/2021 11:45,5,Chào buổi sáng Chúc cả nhà buổi sáng tràn đầy năng lượng và thành công nhé. Cường xin trân trọng gửi đến Quý ACE lời mời tham dự Big Event vào ngày Thứ. Sự kiện dành cho những khách hàng đã giao dịch hoặc đang quan tâm đến dự án căn hộ cao cấp La Partena do Khải Hoàn La,Tích
274835529,30/06/2021 15:02,5,"Son lên màu đẹp và chuẩn, mỗi tội mùi hơi hắc một chút,không lì, nhưng giá đó là ok rồi",Tích
74527576,10/05/2021 15:48,5,Gói chắc chắn xinh xắn. Mua nhiều lần ở đây rồi huhu rẻ mà xài yên tâm lắm,Tích
182372700,17/05/2021 19:00,5,"Vỏ ngoài xinh xắn, giá rẻ, giao hàng nhanh, ảnh và video chỉ mang tính chất nhận xu.",Tích
355159277,06/06/2021 10:26,5,Hàng quốc tế nma giao nhanh cực sản phẩm xinh cực dùng ok lắm đóng gói siêu chắc chắn ncl ưng,Tích
79050235,23/06/2021 18:58,4,"Màu son dễ dùng, son bóng đẹp nhưng hơi nặng môi và hơi dính. Son có mùi choco mint rất thơm",Trng
97622334,19/05/2021 09:24,5,"son xinh lắm á mọi người thơm nữaa lấp la lấp lánh quá là mê,săn đúng hồi sale nên rẻ như choo",Tích
279470818,18/06/2021 01:25,5,Sản phẩm rất tốt rất đỉnh đáng để mua và đóng gói hàng rất tốt và có thể bảo vệ hàng nguyên vẹn,Tích
224066298,06/07/2021 20:31,5,"màu nhẹ hơn ảnh rất nhiều nhưng vẫn xinh, khá dính môi và dễ dây ra răng, mùi giống cao sao vàng lắm mng ơi",Tích
389157532,03/06/2021 11:48,5,"Son lên môi siêu xinh, mùi bạc hà, đánh lên kiểu hơi dính dính xíu nhg mà xinh lắm",Tích
160166802,22/05/2021 03:09,5,"Son đẹp nhưng mùi hơi hoá học, mút tán nền oke mỏng mịn tự nhiên",Tích
28573433,14/06/2021 20:40,5,Itxitxigcihcoh lh khcitxurxirxi ig kh lhvovoycotxitxotcog oh lh,Tích
320885888,31/05/2021 12:41,5,"Mua lần thứ của shop rùi, hàng ưng, k có gì để chê cả đỉnh lun á.",Tích
286118676,30/05/2021 09:33,5,Ddb dđn dndd ddbd dđbdkddnd ddbd d d dnd dhdbđbdhdbdbd,Tích
301737384,03/06/2021 11:23,5,"Có mã vạch đàng hoàng. Màu thứ từ trên xuống, màu rất đẹp luôn íii",Tích
272388843,11/05/2021 15:28,5,bao bì chắc chắn. giao đúng màu. son có mùi bạc hà thơm lắm ý ạ. satch lên tay thì hơi rít,Tích
293327840,25/05/2021 17:24,5,Son môi có mùi thơm như kẹo ấy nchung dùng mix với son mấy son khác thì ok lắm,Tích
80582880,06/07/2021 13:07,5,Chất lượng sp tuyệt vời. Chất lượng sp tuyệt vời. Chất lượng sp tuyệt vời,Tích
140876583,27/04/2021 10:21,2,"Màu son không giống hình, mùi hắc, đặc, bết, dính, nặng môi",Tiêu
289733888,08/05/2021 21:44,4,"Son bóng màu đẹp nhưng chất son không ưng ý, khá dính môi và ko tán đều được, mùi bạc hà không thơm, nchung nên cân nhắc nhé, son trôi rất nhanh ko lì đâu",Trng
39466706,04/05/2021 17:06,5,"Shop giao đủ hàng, cây cọ rất mềm, mặt nạ chưa xài nên không biết chất lượng, mẫu mã đẹp giá rẻ",Tích
111715804,23/05/2021 22:03,5,Son rất là đẹp nhaa,Tích
163762156,22/05/2021 11:40,5,Hình ảnh không liên quan lắm nhưng mà đồ ngon bổ rẻ ạ. Với giá như này mà chất lượng xỉu,Tích
111715011,03/05/2021 11:34,5,"Chất son bết, hơi dính, bôi lên khá nặng môi. Màu rất xinh. Phù hợp với giá tiền",Tích
288352025,11/06/2021 11:49,5,"Xinh vaii ò, từ vỏ đến son đều xinh, chứ đánh thử nhưng đã biết chất lượng Mua mng ơi",Tích
58592648,19/05/2021 16:10,5,"Giá rẻ nên không đòi hỏi nhiều, ổn so với giá. Shopee mall nên yên tâm là nội địa chính hãng",Tích
26547447,25/04/2021 17:27,5,"Son xinh mềm môi, mùi bạc hà nhẹ thơm thơm.",Tích
310712911,24/04/2021 22:17,5,Thỏi son lì chim ưng lắm luôn ý ạ. Son bóng mùi thơm nhưng mình thấy lên màu k ok lắm. Có thể do chưa quen đánh nên kb cách đánh chuẩn. Hàng siêu ok luôn ý ạ,Tích
238364308,30/04/2021 14:12,5,Chất son bóng khá tốt mặt nạ dùng Có hiểu quat giá rẻ chất lượng,Tích
262645268,29/04/2021 12:33,5,"Son lên môi hơi bết, nhưng mà với giá tiền như vậy cũng không trông mong gì. điểm cộng là vỏ son đúng xinh luônn",Tích
270200650,01/07/2021 12:19,5,Mua lại nhìuu lần rùi vẫn rất ưng lunn. Giá siuu rẻ mà chất lượng vẫn rất đỉnh. Đẹp từ vỏ tới lõi.,Tích
217004589,17/06/2021 23:44,5,Son đánh mềm môi. Thơm mui bạc hà. Nên đánh lớp son màu yêu thích bên trong sau đó đánh son bóng bên ngoài rất đẹp mn ạ,Tích
43625596,03/06/2021 10:48,5,"Son mùi khá thơm, giống mùi bạc hà. Theo ý mình thì chất son khá là bết dính. Cảm giác môi hơi hơi nặng nhưng lại có độ ẩm cao giao hàng nhanh, giá rẻ",Tích
223723123,11/06/2021 10:05,5,Ýkydhckhckhxkyxiydgxngytskhxmgxgxhtskhxnvgxkhxngxgxgxnghtdkcggxtdgx. Htslukgdiydkgxu. gsiuclu. gxkhcmnckhxydmb tdiyc,Tích
274237611,30/05/2021 21:34,5,Ủtxutxuxydhdg y c hxcyocitxdudtuxu iautitgkgkc,Tích
100743375,16/06/2021 16:54,5,Lên màu đẹp nhưng phải đánh nhiều lớp vì hơi nhạt Hơi the mùi bạc hà thơm lắm. Nhưng dính môi lắm. Mua sale nên cũng ok,Tích
412890807,02/07/2021 15:22,5,"son bóng lên màu xinh lắm luôn, có vị bạc hà mát mát, với giá này quá là ưng luôn đó các bạn ơi",Tích
331483535,01/06/2021 10:04,3,"Son okela nha mng, nhg hơi dính chút chút, đóng gói cẩn thận, giao hàng tạm ổn. Cx nên mua nha.",Trng
342249892,15/06/2021 09:13,5,Son đánh xinh siêu lì luôn lôi ra đánh thử mà phải chùi mãi nhưng chùi hơi vón cục,Tích
138448175,17/06/2021 15:52,5,màu đẹp giao hàng hơi lâu vì là hàng qte nhưng ksao. chất son dính nhưng phù hợp giá tiền,Tích
65850529,26/05/2021 19:36,5,Ship giao hàng đầy đủ sản phẩm xuất sắc đáng mua lắm nêm mua nhá,Tích
58711489,04/07/2021 22:35,5,"Chất lượng tạm ổn, son chất hơi dính, nk lên màu khá xinh.",Tích
97612860,03/05/2021 16:41,5,Với giá này thì k mong gì hơn nhma cực tốt kkdmdmdmdmdmdmdmđhdd,Tích
180788201,24/05/2021 09:48,5,"Son đẹp lắm ạ, mùi thơm, đánh mịn, MN nên mua nhé, siêu thích luôn",Tích
196736001,20/04/2021 18:34,3,"Son cũng tạm ổn thôi. Chất bóng nặng môi, lướt đầu cọ khó khăn vì chất đặc như kẹo k lỏng như của romand với các dòng son bóng khác đâu. Son k có chất tint lên lau là trôi hết sạch, k còn màu gì trên môi. Màu lên khá đẹp và bao bì ổn trong giá k. Có ảnh lúc trong tối và ngoài sáng mn tham khảo.",Trng
107957841,08/06/2021 18:20,5,"săn được lash sale nên quá rẻ lun ạ, chờ em này từng ngày, háo hức chưa kịp mở lun ạ",Tích
48015039,17/06/2021 09:50,5,Hình ảnh chi mang tính chất minh hoạ,Tích
153957907,29/05/2021 12:22,4,Thơm mùi bạc hà mà hơi dính với bóng quá nhìn hơi kì kì nói chung cũng ổn thấy có mấy người nói có mùi hóa học,Trng
391036632,11/05/2021 10:49,5,Được tặng kèm mask nha đam kk. Mua đợt sale nên từng đó đồ mà có hơn k thui mng ạ. Son thì chưa thử nên chưa biết chất lượng sao,Tích
65127528,22/05/2021 17:59,5,"Tôi tự hào về trái tim mình. Nó đã bị trêu đùa, bị đâm chọc, bị lừa dối, bị thiêu đốt và vỡ vụn.Nhưng bằng cách nào đó, nó vẫn đập",Tích
94657692,28/05/2021 09:59,5,"Chất son mềm, có mùi thơm, giá phù hợp với học sinh, sinh viên.",Tích
46200380,19/04/2021 15:18,5,"Giá thành rẻ như cho nên cũng ko mong đợi nhiều lắm Nói chung về mặt hình thức và lên màu cũng ổn Son lên môi có chút bạc hà mát nhè nhẹ Điểm trừ của em son này là chất son như keo dán ấy Nó làm mình liên tưởng đến hồ dán giấy thủ công mà hồi trước cấp, cấp hay dùng",Tích
223145177,31/05/2021 12:55,5,Màu xinh lém lun mng ạ sẽ mua vào lần tiếp thêoo.,Tích
198627997,21/06/2021 18:54,5,"Son mã màu đỏ tươi, khá đẹp nhưng chất thì xấu, tiền nào của nấy thôi mng, bôi lên cực nặng môi, như thoa kem nẻ vậy",Tích
192617534,28/05/2021 16:11,4,Sản phẩm đóng gói cẩn thận vào giao hàng khá nhanh. Về chất son thì có mùi kẹo đánh vào môi hơi nặng. Mik đặt màu mà buồn quá giống như màu hồng cánh sen v. Mà hình ảnh minh hoạ lại có màu hơi đỏ chút,Trng
157400902,24/05/2021 19:44,5,"Son có mùi thơm nhẹ, giao hàng nhanh hơn dự kiến, mình chưa đánh thử nên chưa biết lên mối mào thế nào, cũng khá ok mng nên mua",Tích
177863979,27/05/2021 21:25,5,Giao hàng nhanh. Đóng gói cẩn thẩn. Phù hợp với giá tiền. Son rẻ nhưng đẹp lắm.,Tích
64426121,29/06/2021 20:42,5,Chất lượng sản phẩm tuyệt vời. Rất đáng tiền. Phục vụ rất tốt.,Tích
92654914,05/07/2021 21:17,5,S.Phẩm tốt lên môi ok. Video ko liên quan,Tích
390500533,10/05/2021 16:30,5,Không liên quan lắm nhưng hình ảnh và video chỉ mang tính chất nhận xu,Tích
338474327,28/06/2021 05:13,5,Sp okii. Giá rẻ mà đẹp. Giao hơi lâu,Tích
305344925,26/04/2021 20:51,5,"Lượng tốt giao hàng nhanh, son siêu xịn siêu sang đáng đồng tiền bát gạo",Tích
312152868,02/07/2021 22:39,5,"Shop giao hàng nhanh, chất lượng sp tốt,son có mùi bạc hà, rất đáng tiền,sẽ ủng hộ shop nhiều",Tích
337389987,16/06/2021 09:42,5,k ngờ là thỏi son nó rẻ như thế lai còn đẹp xuất sắc nữa chứ mọi người có thể tham khảo nha,Tích
155204215,01/07/2021 16:06,5,Son bóng thơm kem nền vs phấn phủ vì dịch lên k có dịp thử k bt chất lượng sao,Tích
391739066,16/05/2021 13:08,5,"Chất son đặc, đánh khá nặng môi, màu không giống hình săn đc sale là ok r",Tích
252640433,24/06/2021 15:18,5,sang sịn mịn dhdvdvdvdbbcbdbdbbdbsbbsbssbbsh,Tích
59904008,03/07/2021 18:24,5,Trhdbdndbbdnskssnnsbsbsbshhsbsbbdbsbsbsbsb,Tích
283112063,28/06/2021 23:21,5,Tdryruurirssotxotxoydiditoxoyxoydotdosoddododoididodisodyoxylxxyoylxyoxyo,Tích
120541708,02/07/2021 10:52,5,Bdhdđhdhdhcrhrhrhrhdhhdhhdhh,Tích
317115261,13/06/2021 13:19,5,"Hàng giao đầy đủ, bao bì đóng gói xịn xò. Hàng quốc tế nhưng giao khá là nhanhh",Tích
141627036,03/07/2021 16:00,5,Vl k đi đâu chơi à à thế thì chịu thôi em ạ,Tích
137914063,29/06/2021 14:44,5,Ggvccvbvccbbcc vbbvcvbvvbbvhbvvbvvcgcc hgh,Tích
29995800,08/07/2021 12:15,5,"Sản phẩm đóng gói cẩn thận nè, giao đúng hàng đặt và giao đúng hạn dự kiến",Tích
51248821,15/05/2021 17:30,5,"Lên màu chuẩn, son thơm, thoa lên mềm và mịn môi không khô nứt.",Tích
29497232,25/05/2021 12:13,5,Màu son đẹpp. mùi thơm the the của bạc hà. khá là okk ổn ápp đấyy,Tích
17880869,04/05/2021 21:47,5,"Hàng nước ngoài giao hàng nhanh hơn dự kiến, chất lượng phù hợp với giá tiền",Tích
394155645,26/05/2021 11:41,5,"Son vỏ đẹp nhưng màu hơi nhạt, gói hàng cẩn thận. Nói chung là khá ưng",Tích
57331838,14/05/2021 15:10,5,ưng lắm. sẽ ủng hộ shop lần sauu.,Tích
160199067,07/07/2021 04:07,5,"Son bóng hơi có mùi khó chịu, hơi hắc nhưng màu lên khá okela nha",Tích
203293470,24/04/2021 19:58,5,Hình ảnh chỉ mang tính chất nhận xu hướng thời trang nữ kiểu dáng thời,Tích
404374672,01/07/2021 08:09,5,Không thơm lắm son khá mềm mịn độ ẩm cao màu đẹp đóng gói kĩ giao nhanh,Tích
414942059,27/04/2021 12:38,4,Vỏ hộp siêu xinh luôn nhưng chất son dùng hơi bị nặng môi ak còn về màu son thì khỏi bàn nhá xinh xuất sắc,Trng
93910569,28/04/2021 10:24,5,. Son đẹp lắm ạ hihihihihihihihihihihuh,Tích
184053481,04/05/2021 17:21,5,"Sản phẩm đẹp, giao hàng nhanh, đóng gói cẩn thận, sẽ ủng hộ shop",Tích
83890938,30/05/2021 18:33,5,"Son ok lắm mn ạ, màu cũng đẹp giá lại rẻ, miễn chê luôn. Sẽ ủng hộ shop dài dài ạ",Tích
293211401,12/06/2021 07:56,5,Ha và vd chỉ mang tc minh hoạ thui. son okela lắm mn hơi nồng mùi socola thui. nên mua nha,Tích
316440172,30/04/2021 13:15,5,"Son xinh,giao khá nhanh,giá rẻ,nhưng son hơi rít taycx nên trải nghiệm",Tích
173538256,23/05/2021 12:41,5,"Từ hôm nhận hàng đến giờ chưa mở nma nhìn qua cũng okla, tốt, mua dịp sale cũng thích lắm, ảnh với vid klquan xíu nma ok nha",Tích
416331564,29/06/2021 10:31,5,"Giống hình, chưa dùng nên chưa biết sản phẩm như thế nào",Tích
237166343,18/06/2021 17:52,5,Sản phẩm giống hình.shop tư vấn nhiệt tình. với lại shipper cũng rất thân thiện nên cho shop sao. hình ảnh và video không liên quan. Lười chụp,Tích
280904846,26/04/2021 10:21,5,Giao hàng siuu nhanh luon ạ V đánh lên khá mướt môi. Ncl ưngg,Tích
320637240,18/06/2021 12:58,5,"Sonn đẹpp, rẻ, chấtt lượngg, sản phẩmm đánh lênn xinh",Tích
26330113,24/06/2021 16:59,5,Tạm được,Tích
117683593,01/06/2021 13:09,5,Đẹp nha mọi người do cũng chưa thử trên môi nên k biết như nào chứ màu thì đẹp. Gói hàng rất là được luôn. Vì giao từ nước ngoài nên cũng cần khoảng một tuần mới nhận được hàng.,Tích
48705451,06/06/2021 06:45,5,Sản phẩm cực kì chất lượng. Son lên màu cực đỉnh. Đóng gói rất kĩ. Mọi người nên mua nhé,Tích
255098616,03/07/2021 10:24,5,"people cry not because they are eak, that because they have been strong or too long",Tích
173219147,07/06/2021 14:19,3,"Son màu đẹp, nhưng chất son dính và không trơn. Khá thất vọng vì son nằm trong shopee mall",Trng
94978672,18/06/2021 23:24,5,"Chất son bóng hơi dính, màu khá xinh, mùi thì giống như kẹo singum",Tích
379384507,19/05/2021 20:26,5,"Son hơi dính, có nhũ nhìn xinh xinh. ssddcđkdkdkdksksksksksklslslskskdkdkdhhdskkskslsìdhhddkskkskkskkdkd",Tích
157682930,15/06/2021 15:02,5,"Son có mùi thơm và lên màu khá ổn nh nhanh bay màu,nh với giá tiền này thì ổn nha",Tích
39594737,16/05/2021 15:20,5,Hàng nước ngoài nên giao hơi lâu. Đóng gói hơi sơ sài. Bao bì đẹp. Giao đủ sản phẩm. Chưa sử dụng nên chưa biết chất lượng ntn,Tích
67294260,23/04/2021 22:30,5,sản phẩm tốt. tôi rất hài lòng với nó và sẽ mua thêm những sản phẩm khác của shop,Tích
140448915,25/04/2021 07:24,5,"son môi đẹp, thơm, có mùi bạc hà mát mát, cây thì có mùi đào thơm rất thơm nha",Tích
224054862,30/06/2021 12:22,5,"Không uổng công chờ đợi. Màu son xinh, kẻ mắt nước thì lâu trôi, chì kẻ mắt thì mượt màu xinh. Nói chung là tuyệt vời",Tích
376672354,28/04/2021 11:05,5,Hàng đẹp ổn xuất sắc nhưng giao hàng lâu quá mìn đặt cùng ngày vs perect diary mà nhận lâu rồi,Tích
79321124,11/06/2021 09:43,5,"Mùi kiểu bạc hà, hơi mát mát trên môi, màu cũng xinh nè.",Tích
222208066,07/07/2021 19:15,5,Giao hàng nhanh đủ. Sp dùng ok lắm nha mn hình ảnh và vid để nhận xu lười quá,Tích
233795804,27/04/2021 06:30,5,"Son đẹp hợp với người môi không thâm, bạn nào môi thâm nên cân nhắc trước khi mua",Tích
175425618,14/06/2021 19:22,5,"son bóng khá xinh từ vỏ đến hộp đến cây son, chất son như kẹo mùi bạc hà the mát, với giá này ổn nhưng mà dễ trôi đáng mua nha mn",Tích
61558205,15/06/2021 09:50,5,"Giao habg trước thời gian shoppe dự kiến rất nhiều, habg quốc tế mà shipp vậy là quá okk",Tích
226638921,05/06/2021 10:52,5,Son mướt nhanh trôi. Mua đúng hôm sale nên rất rẻ nên không đòi hỏi gì nhiều,Tích
180259392,21/06/2021 10:36,5,son giá rẻ nhưng lại chất lượng nha mng nên mua thử bì sp siêu tốt luôn í có dịp mình sẽ quay lại mua thêm làn nữa,Tích
334007991,25/06/2021 07:09,5,Son đẹp chất son bóng hơi nặng nma vẫn đẹp mùi mình kh thích lắm còn bông tán phấn rất ok nha mng nên mua,Tích
339369451,12/05/2021 18:55,3,"Nói chung rẻ giao cũng mất hơn tuần do hàng từ nước ngoài, mùi khá khoa chịu, hơi bị dính",Trng
93305077,21/05/2021 11:10,5,Mình nhờ bạn lấy nên củng chưa biết ntn. Cứ đánh giá trk đã,Tích
91328501,24/06/2021 22:22,5,"Chất son mềm mượt, màu lên đẹp, bao bì xinh, giao hàng khá nhanh",Tích
153562980,03/05/2021 13:12,3,"son xinh nma dính với nặng môi dã man, k chỉnh đc luôn, nó dính cứng ngắt, như bôi keo lên môi ấy, k nên mua nha",Trng
172800137,16/05/2021 11:14,5,Nhận hàng đủ. Đóng gói ko có chống sốc nhìn sơ sài. Chưa dùng nên chưa biết chất lượng.,Tích
107282960,21/06/2021 02:20,5,"Chất lượng ok, đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh.",Tích
367883125,14/06/2021 09:55,4,"Giao hàng hơi lâu nhưng mà bù lại đóng gói sp kỹ càng, vỏ son cho tới mùi son đều đẹp, thơm nhưng mà màu này mình đánh lên nó thành màu hồng cánh sen chắc là do mình đánh k hợp thôi chứ sp rất ok nhé",Trng
44978694,22/06/2021 12:55,5,"Hàng giao lâu vì qtt, sản phẩm đầy đủ, đóng gói cẩn thận, okk",Tích
375656229,24/06/2021 12:33,5,Son siêu xinhh. Chất lượng tuyệt vời với giá quá hạt dẻ. Nhất định mua lại,Tích
204211509,25/06/2021 14:18,5,Hàng siêu xinh mà giá lại hạt rẻ cực kì đáng mua video chỉ mang tính chất nhận xu,Tích
42988821,14/06/2021 15:46,5,Đóng gói sản phẩm chắc chắn. Mùi khá thơm. Chất lượng tuyệt vời.,Tích
300465579,18/05/2021 17:51,5,"Hình ảnh và video k liên quan đến sp. Son rất đẹp hợp vs giá tiền. Giao hàng nhanh, đóng gói cẩn thận",Tích
92650031,13/05/2021 11:03,5,"Son thơm mùi bạc hà, ban đầu tô sẽ hơi dính sau p sẽ bớt dính. Vỏ son siêu đẹp",Tích
32399717,25/06/2021 08:55,5,Ok lắm nha shop chưa xài thử nhưng nhìn qua ưng lắm nhá,Tích
302244330,25/05/2021 21:23,5,Son dùng khá đẹp và mịn nhưng k giữ được lâu hơi nhanh trôi còn lại thì dùng vẫn ổn,Tích
221511554,06/06/2021 22:35,5,"Son làm mềm môi lên màu đẹp, có mùi bạc hà thơm thơm thích lắm. Hình ảnh chỉ mang tính chất minh họa",Tích
242543766,19/06/2021 10:56,5,Thời gian giao hàng nhanh. Son xinh có mùi bạc hà. Chất lượng sản phẩm ok,Tích
386173650,05/05/2021 00:22,5,Giao hàng nhanh đóng gói chắc chắn đúng mẫu mã số lượng. Mà son dùng hơi bết môi còn bóng thì oke,Tích
154440299,01/07/2021 18:30,5,Màu xấu chất cũng đúng kiểu tiền nào của nấy,Tích
281423286,28/06/2021 08:19,5,"Son lên màu ko đc đậm giống trong hình, màu nhạt lắm. Mùi bạc hà son lên cứ hơi mát mát môi.",Tích
113551702,04/07/2021 19:56,5,Đẹp lắm nhưng mà hơi bé. Ncl ưng dã man phấn thơm cực.,Tích
